Date,Campaign name,Ad set name,Ad name,External destination URL,Reach,Amount spent,Impressions,Post engagements,Page likes,Post reactions,Clicks to play video,Three-second video views,Video watches at 100%,Video average watch time,Post comments,Post shares
2018-04-29,2.38E+16,Van Buren,enbridge_GreatLakes_aggressive_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_30,1002,3.62,1048,135,,0,135,,3,2,,
2018-04-29,2.38E+16,St.Clair,enbridge_GreatLakes_fact_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_30,643,3.04,677,86,,0,86,,1,2,,
2018-04-29,2.38E+16,St.Clair,enbridge_GreatLakes_aggressive_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_30,1153,5.25,1225,160,,1,158,,9,2,,
2018-04-29,2.38E+16,Van Buren,enbridge_GreatLakes_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_6,551,2.09,575,47,,1,46,,22,1,,
2018-04-30,2.38E+16,Cass,enbridge_GreatLakes_emotional_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_30,361,2.21,366,36,,0,35,,0,2,,
2018-04-30,2.38E+16,Kalamazoo,enbridge_GreatLakes_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_6,595,2.32,618,88,,0,87,,40,2,,
2018-04-30,2.38E+16,Livingston,enbridge_GreatLakes_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_15,884,3.6,895,140,,2,138,,20,2,,
2018-04-30,2.38E+16,Livingston,enbridge_GreatLakes_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_15,579,2.36,590,70,,0,70,,11,2,,
2018-04-30,2.38E+16,Livingston,enbridge_GreatLakes_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_15,2100,8.64,2179,285,,2,282,,44,2,,
2018-04-30,2.38E+16,Livingston,enbridge_GreatLakes_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_6,1910,8.7,1975,238,,0,238,,121,1,,
2018-04-30,2.38E+16,Livingston,enbridge_GreatLakes_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_6,721,3.21,756,105,,1,102,,58,1,,
2018-04-30,2.38E+16,Oakland,enbridge_GreatLakes_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_6,901,3.23,926,108,,2,106,,52,1,,
2018-04-30,2.38E+16,Oakland,enbridge_GreatLakes_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_15,2020,6.28,2043,234,,0,233,,43,2,,
2018-04-30,2.38E+16,Oakland,enbridge_GreatLakes_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_15,799,2.46,806,100,,1,99,,13,1,,
2018-04-30,2.38E+16,Oakland,enbridge_GreatLakes_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_6,2560,8.95,2611,256,,0,254,,131,1,,
2018-04-30,2.38E+16,Oakland,enbridge_GreatLakes_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_6,745,2.6,760,101,,0,99,,54,2,,
2018-04-30,2.38E+16,Oakland,enbridge_GreatLakes_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_15,1910,6,1963,254,,1,253,,28,1,,
2018-04-30,2.38E+16,Jackson,enbridge_GreatLakes_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_15,807,2.9,838,99,,0,99,,18,2,,
2018-04-30,2.38E+16,Livingston,enbridge_GreatLakes_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_6,589,2.67,607,89,,1,88,,51,1,,
2018-04-30,2.38E+16,Jackson,enbridge_GreatLakes_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_6,620,2.39,643,94,,1,93,,45,2,,
2018-04-30,2.38E+16,Cass,enbridge_GreatLakes_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_15,357,2.29,362,39,,0,39,,8,2,,
2018-04-30,2.38E+16,Jackson,enbridge_GreatLakes_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_6,2384,9.6,2475,322,,0,322,,180,1,,
2018-04-30,2.38E+16,Jackson,enbridge_GreatLakes_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_6,676,2.64,699,101,,0,101,,48,2,,
2018-04-30,2.38E+16,Jackson,enbridge_GreatLakes_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_15,2631,9.5,2703,359,,2,355,,42,2,,
2018-04-30,2.38E+16,Jackson,enbridge_GreatLakes_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_15,627,2.22,653,96,,0,95,,13,2,,
2018-04-30,2.38E+16,Kalamazoo,enbridge_GreatLakes_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_15,654,2.36,667,84,,0,83,,14,2,,
2018-04-30,2.38E+16,Kalamazoo,enbridge_GreatLakes_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_6,2452,9.82,2559,298,,1,294,,134,1,,
2018-04-30,2.38E+16,Kalamazoo,enbridge_GreatLakes_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_6,652,2.59,682,80,,0,79,,37,1,,
2018-04-30,2.38E+16,Kalamazoo,enbridge_GreatLakes_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_15,1025,3.69,1045,138,,1,137,,13,2,,
2018-04-30,2.38E+16,Kalamazoo,enbridge_GreatLakes_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_15,2441,8.78,2501,319,,2,316,,50,2,,
2018-04-30,2.38E+16,Cass,enbridge_GreatLakes_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_6,531,3.44,547,103,,0,103,,61,2,,
2018-04-30,2.38E+16,Ingham,enbridge_GreatLakes_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_6,682,2.32,713,76,,1,75,,36,1,,
2018-04-30,2.38E+16,Ingham,enbridge_GreatLakes_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_15,834,2.46,862,108,,1,107,,11,1,,
2018-04-30,2.38E+16,Cass,enbridge_GreatLakes_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_15,1376,8.71,1405,202,,1,201,,35,2,,
2018-04-30,2.38E+16,Macomb,enbridge_GreatLakes_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_6,3520,8.95,3531,208,,0,206,,127,1,,
2018-04-30,2.38E+16,Van Buren,enbridge_GreatLakes_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_15,601,2.17,617,83,,0,83,,8,2,,
2018-04-30,2.38E+16,Van Buren,enbridge_GreatLakes_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_15,2630,9.37,2720,332,,1,329,,49,2,,
2018-04-30,2.38E+16,Van Buren,enbridge_GreatLakes_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_6,26,0.1,26,4,,0,4,,2,2,,
2018-04-30,2.38E+16,Van Buren,enbridge_GreatLakes_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_6,729,2.85,772,108,,1,106,,48,1,,
2018-04-30,2.38E+16,Van Buren,enbridge_GreatLakes_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_15,911,3.15,951,115,,0,114,,18,2,,
2018-04-30,2.38E+16,St.Clair,enbridge_GreatLakes_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_6,589,2.99,599,71,,1,70,,38,2,,
2018-04-30,2.38E+16,St.Clair,enbridge_GreatLakes_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_15,558,2.6,575,76,,0,76,,11,2,,
2018-04-30,2.38E+16,St.Clair,enbridge_GreatLakes_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_15,514,2.43,538,71,,0,71,,9,2,,
2018-04-30,2.38E+16,St.Clair,enbridge_GreatLakes_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_6,1714,8.75,1770,244,,2,241,,123,1,,
2018-04-30,2.38E+16,St.Clair,enbridge_GreatLakes_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_6,514,2.62,530,69,,0,69,,38,2,,
2018-04-30,2.38E+16,St.Clair,enbridge_GreatLakes_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_15,1982,9.4,2036,276,,2,272,,37,2,,
2018-04-30,2.38E+16,Macomb,enbridge_GreatLakes_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_6,905,2.33,913,57,,0,57,,34,1,,
2018-04-30,2.38E+16,Macomb,enbridge_GreatLakes_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_15,1049,2.45,1058,92,,0,92,,16,1,,
2018-04-30,2.38E+16,Ingham,enbridge_GreatLakes_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_15,3134,9.55,3271,348,,3,342,,44,1,,
2018-04-30,2.38E+16,Macomb,enbridge_GreatLakes_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_15,1142,2.75,1150,92,,1,91,,13,1,,
2018-04-30,2.38E+16,Macomb,enbridge_GreatLakes_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_6,1386,3.51,1387,93,,0,91,,49,1,,
2018-04-30,2.38E+16,Calhoun,enbridge_GreatLakes_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_6,636,2.47,669,84,,2,82,,32,1,,
2018-04-30,2.38E+16,Calhoun,enbridge_GreatLakes_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_15,313,1.08,317,27,,0,27,,6,1,,
2018-04-30,2.38E+16,Macomb,enbridge_GreatLakes_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_15,4078,9.56,4123,325,,1,322,,59,1,,
2018-04-30,2.38E+16,Calhoun,enbridge_GreatLakes_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_15,2957,10.59,3081,398,,4,392,,76,2,,
2018-04-30,2.38E+16,Ingham,enbridge_GreatLakes_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_15,918,2.77,935,105,,2,103,,17,1,,
2018-04-30,2.38E+16,Calhoun,enbridge_GreatLakes_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_6,2399,9.55,2526,310,,0,307,,148,1,,
2018-04-30,2.38E+16,Calhoun,enbridge_GreatLakes_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_15,862,3.08,887,107,,0,107,,8,1,,
2018-04-30,2.38E+16,Ingham,enbridge_GreatLakes_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_6,700,2.36,723,64,,0,64,,30,1,,
2018-04-30,2.38E+16,Calhoun,enbridge_GreatLakes_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_6,676,2.66,704,84,,1,83,,37,1,,
2018-04-30,2.38E+16,Ingham,enbridge_GreatLakes_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_6,3002,10.07,3092,311,,1,310,,139,1,,
2018-04-30,2.38E+16,Cass,enbridge_GreatLakes_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_6,379,2.78,383,63,,1,62,,36,3,,
2018-04-30,2.38E+16,St. Joseph,enbridge_GreatLakes_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_6,488,2.26,504,60,,0,60,,30,2,,
2018-04-30,2.38E+16,Berrien,enbridge_GreatLakes_aggressive_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_30,618,2.36,657,76,,0,76,,6,2,,
2018-04-30,2.38E+16,Calhoun,enbridge_GreatLakes_fact_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_30,1723,6.32,1763,148,,0,146,,3,1,,
2018-04-30,2.38E+16,Oakland,enbridge_GreatLakes_fact_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_30,2182,8.21,2251,229,,0,226,,9,2,,
2018-04-30,2.38E+16,Oakland,enbridge_GreatLakes_emotional_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_30,1198,4.67,1228,83,,0,82,,3,1,,
2018-04-30,2.38E+16,Oakland,enbridge_GreatLakes_aggressive_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_30,573,2.12,596,50,,0,50,,2,2,,
2018-04-30,2.38E+16,Livingston,enbridge_GreatLakes_fact_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_30,1618,7.34,1679,168,,1,165,,11,2,,
2018-04-30,2.38E+16,Calhoun,enbridge_GreatLakes_emotional_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_30,1875,6.85,1961,199,,2,196,,6,2,,
2018-04-30,2.38E+16,Ingham,enbridge_GreatLakes_aggressive_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_30,2057,7.33,2129,168,,1,165,,2,1,,
2018-04-30,2.38E+16,Livingston,enbridge_GreatLakes_emotional_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_30,304,1.37,309,27,,0,27,,0,1,,
2018-04-30,2.38E+16,Livingston,enbridge_GreatLakes_aggressive_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_30,1333,5.99,1398,160,,0,160,,6,2,,
2018-04-30,2.38E+16,Ingham,enbridge_GreatLakes_emotional_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_30,1345,4.68,1418,147,,0,147,,5,2,,
2018-04-30,2.38E+16,Jackson,enbridge_GreatLakes_aggressive_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_30,1966,7.81,2065,240,,0,240,,11,2,,
2018-04-30,2.38E+16,Jackson,enbridge_GreatLakes_emotional_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_30,1083,4.29,1130,107,,2,105,,3,2,,
2018-04-30,2.38E+16,Jackson,enbridge_GreatLakes_fact_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_30,709,2.83,713,25,,0,25,,0,1,,
2018-04-30,2.38E+16,Macomb,enbridge_GreatLakes_emotional_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_30,2168,6.52,2237,169,,0,168,,8,1,,
2018-04-30,2.38E+16,Ingham,enbridge_GreatLakes_fact_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_30,791,2.83,833,84,,0,83,,3,2,,
2018-04-30,2.38E+16,Calhoun,enbridge_GreatLakes_aggressive_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_30,423,1.52,431,26,,0,26,,1,1,,
2018-04-30,2.38E+16,Kalamazoo,enbridge_GreatLakes_emotional_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_30,1788,6.46,1861,207,,0,207,,7,2,,
2018-04-30,2.38E+16,Kalamazoo,enbridge_GreatLakes_fact_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_30,1674,6.07,1743,173,,1,168,,9,2,,
2018-04-30,2.38E+16,St. Joseph,enbridge_GreatLakes_aggressive_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_30,828,3.44,862,88,,1,84,,4,2,,
2018-04-30,2.38E+16,Berrien,enbridge_GreatLakes_fact_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_30,1001,3.84,1035,97,,1,95,,2,1,,
2018-04-30,2.38E+16,St. Joseph,enbridge_GreatLakes_emotional_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_30,1607,6.86,1699,202,,2,199,,9,2,,
2018-04-30,2.38E+16,Kalamazoo,enbridge_GreatLakes_aggressive_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_30,617,2.24,640,87,,1,86,,5,2,,
2018-04-30,2.38E+16,St. Joseph,enbridge_GreatLakes_fact_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_30,976,4.21,1012,110,,0,108,,4,2,,
2018-04-30,2.38E+16,Cass,enbridge_GreatLakes_aggressive_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_30,734,4.38,773,105,,0,105,,2,2,,
2018-04-30,2.38E+16,Berrien,enbridge_GreatLakes_emotional_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_30,2210,8.42,2282,224,,2,220,,7,2,,
2018-04-30,2.38E+16,Cass,enbridge_GreatLakes_fact_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_30,1126,7.13,1168,237,,0,232,,9,3,,
2018-04-30,2.38E+16,Macomb,enbridge_GreatLakes_aggressive_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_30,679,2.06,703,62,,0,62,,1,1,,
2018-04-30,2.38E+16,Macomb,enbridge_GreatLakes_fact_30,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_30,2089,6.34,2148,126,,1,124,,8,1,,
2018-04-30,2.38E+16,Cass,enbridge_GreatLakes_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_6,1018,7.38,1034,158,,2,155,,83,2,,
2018-04-30,2.38E+16,Wayne,enbridge_GreatLakes_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_6,1040,2.63,1047,54,,1,51,,24,0,,
2018-04-30,2.38E+16,St. Joseph,enbridge_GreatLakes_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_15,2153,9.41,2232,287,,2,285,,35,2,,
2018-04-30,2.38E+16,Cass,enbridge_GreatLakes_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_15,438,2.71,449,68,,0,67,,15,3,,
